ensg	id	name
ENSG00000158517	DOID_3265	chronic granulomatous disease
ENSG00000158773	DOID_13809	familial combined hyperlipidemia
ENSG00000158813	DOID_14793	hypohidrotic ectodermal dysplasia
ENSG00000158828	DOID_14330	Parkinson's disease
ENSG00000158887	DOID_11549	Adie syndrome
ENSG00000159023	DOID_2373	hereditary elliptocytosis
ENSG00000159197	DOID_2843	long QT syndrome
ENSG00000159216	DOID_7148	rheumatoid arthritis
ENSG00000159216	DOID_8552	chronic myeloid leukemia
ENSG00000159216	DOID_9119	acute myeloid leukemia
ENSG00000159251	DOID_11984	hypertrophic cardiomyopathy
ENSG00000159251	DOID_11986	familial hypertrophic cardiomyopathy
ENSG00000159251	DOID_12930	dilated cardiomyopathy
ENSG00000159251	DOID_1882	atrial heart septal defect
ENSG00000159267	DOID_859	holocarboxylase synthetase deficiency
ENSG00000159339	DOID_7148	rheumatoid arthritis
ENSG00000159459	DOID_14694	Johanson-Blizzard syndrome
ENSG00000159640	DOID_10652	Alzheimer's disease
ENSG00000159640	DOID_3455	cerebrovascular accident
ENSG00000159723	DOID_9970	obesity
ENSG00000159842	DOID_3858	medulloblastoma
ENSG00000159921	DOID_3659	sialuria
ENSG00000159958	DOID_12177	common variable immunodeficiency
ENSG00000160050	DOID_1935	Bardet-Biedl syndrome
ENSG00000160211	DOID_2862	glucosephosphate dehydrogenase deficiency
ENSG00000160213	DOID_3535	Unverricht-Lundborg syndrome
ENSG00000160255	DOID_6612	leukocyte adhesion deficiency
ENSG00000160789	DOID_11724	limb-girdle muscular dystrophy
ENSG00000160789	DOID_11726	Emery-Dreifuss muscular dystrophy
ENSG00000160789	DOID_12930	dilated cardiomyopathy
ENSG00000160789	DOID_3911	progeria
ENSG00000160789	DOID_5688	Werner syndrome
ENSG00000160801	DOID_4624	Ollier disease
ENSG00000160808	DOID_11986	familial hypertrophic cardiomyopathy
ENSG00000160856	DOID_7148	rheumatoid arthritis
ENSG00000160882	DOID_14080	glucocorticoid-remediable aldosteronism
ENSG00000160957	DOID_2732	Rothmund-Thomson syndrome
ENSG00000161011	DOID_5408	Paget's disease of bone
ENSG00000162009	DOID_6255	growth hormone secreting pituitary adenoma
ENSG00000162105	DOID_12849	autistic disorder
ENSG00000162399	DOID_445	Bartter disease
ENSG00000162512	DOID_9970	obesity
ENSG00000162551	DOID_14213	hypophosphatasia
ENSG00000162594	DOID_13241	Behcet's disease
ENSG00000162594	DOID_8577	ulcerative colitis
ENSG00000162614	DOID_12930	dilated cardiomyopathy
ENSG00000162688	DOID_2748	glycogen storage disease III
ENSG00000162735	DOID_10582	Refsum disease
ENSG00000162735	DOID_10588	adrenoleukodystrophy
ENSG00000162735	DOID_905	Zellweger syndrome
ENSG00000162736	DOID_2280	hidradenitis suppurativa
ENSG00000162896	DOID_2986	IgA glomerulonephritis
ENSG00000162928	DOID_10582	Refsum disease
ENSG00000162928	DOID_10588	adrenoleukodystrophy
ENSG00000162928	DOID_905	Zellweger syndrome
ENSG00000162946	DOID_5419	schizophrenia
ENSG00000162992	DOID_9352	type 2 diabetes mellitus
ENSG00000163050	DOID_1441	spinocerebellar ataxia
ENSG00000163069	DOID_11724	limb-girdle muscular dystrophy
ENSG00000163093	DOID_1935	Bardet-Biedl syndrome
ENSG00000163132	DOID_6678	tooth and nail syndrome
ENSG00000163161	DOID_2960	photosensitive trichthiodystrophy
ENSG00000163421	DOID_3614	Kallmann syndrome
ENSG00000163497	DOID_9007	sudden infant death syndrome
ENSG00000163513	DOID_14323	Marfan syndrome
ENSG00000163513	DOID_3748	esophagus squamous cell carcinoma
ENSG00000163554	DOID_2373	hereditary elliptocytosis
ENSG00000163599	DOID_12361	Graves' disease
ENSG00000163599	DOID_7997	thyrotoxicosis
ENSG00000163599	DOID_9074	systemic lupus erythematosus
ENSG00000163600	DOID_12177	common variable immunodeficiency
ENSG00000163635	DOID_14784	olivopontocerebellar atrophy
ENSG00000163655	DOID_9119	acute myeloid leukemia
ENSG00000163697	DOID_10652	Alzheimer's disease
ENSG00000163755	DOID_3753	Hermansky-Pudlak syndrome
ENSG00000163795	DOID_10584	retinitis pigmentosa
ENSG00000163914	DOID_10584	retinitis pigmentosa
ENSG00000163914	DOID_11105	fundus albipunctatus
ENSG00000163930	DOID_1790	malignant mesothelioma
ENSG00000163931	DOID_10915	Wernicke-Korsakoff syndrome
ENSG00000164093	DOID_14686	Axenfeld-Rieger syndrome
ENSG00000164120	DOID_14283	primary hypertrophic osteoarthropathy
ENSG00000164182	DOID_3652	Leigh disease
ENSG00000164190	DOID_11725	Cornelia de Lange syndrome
ENSG00000164252	DOID_2926	Klippel-Trenaunay syndrome
ENSG00000164258	DOID_3652	Leigh disease
ENSG00000164326	DOID_9970	obesity
ENSG00000164342	DOID_10871	age related macular degeneration
ENSG00000164362	DOID_12449	aplastic anemia
ENSG00000164442	DOID_6419	tetralogy of Fallot
ENSG00000164458	DOID_3302	chordoma
ENSG00000164532	DOID_1882	atrial heart septal defect
ENSG00000164610	DOID_10584	retinitis pigmentosa
ENSG00000164690	DOID_1148	polydactyly
ENSG00000164690	DOID_12270	coloboma
ENSG00000164690	DOID_4621	holoprosencephaly
ENSG00000164692	DOID_12347	osteogenesis imperfecta
ENSG00000164751	DOID_10582	Refsum disease
ENSG00000164751	DOID_10588	adrenoleukodystrophy
ENSG00000164751	DOID_905	Zellweger syndrome
ENSG00000164756	DOID_9352	type 2 diabetes mellitus
ENSG00000164867	DOID_10591	pre-eclampsia
ENSG00000164867	DOID_10652	Alzheimer's disease
ENSG00000164867	DOID_10825	essential hypertension
ENSG00000164867	DOID_3455	cerebrovascular accident
ENSG00000164953	DOID_12712	nephronopthisis
ENSG00000164953	DOID_1935	Bardet-Biedl syndrome
ENSG00000164961	DOID_2476	hereditary spastic paraplegia
ENSG00000165029	DOID_1388	Tangier disease
ENSG00000165060	DOID_12705	Friedreich ataxia
ENSG00000165102	DOID_12801	mucopolysaccharidosis III
ENSG00000165140	DOID_5204	fructose-1,6-bisphosphatase deficiency
ENSG00000165168	DOID_3265	chronic granulomatous disease
ENSG00000165171	DOID_1928	Williams-Beuren syndrome
ENSG00000165171	DOID_1929	supravalvular aortic stenosis
ENSG00000165194	DOID_2481	infantile epileptic encephalopathy
ENSG00000165240	DOID_1838	Menkes disease
ENSG00000165392	DOID_1520	colon carcinoma
ENSG00000165392	DOID_5688	Werner syndrome
ENSG00000165392	DOID_9256	colorectal cancer
ENSG00000165458	DOID_9352	type 2 diabetes mellitus
ENSG00000165506	DOID_9562	primary ciliary dyskinesia
ENSG00000165533	DOID_10584	retinitis pigmentosa
ENSG00000165533	DOID_1935	Bardet-Biedl syndrome
ENSG00000165588	DOID_10629	microphthalmia
ENSG00000165671	DOID_14731	Weaver syndrome
ENSG00000165671	DOID_14748	Sotos syndrome
ENSG00000165671	DOID_5572	Beckwith-Wiedemann syndrome
ENSG00000165671	DOID_9119	acute myeloid leukemia
ENSG00000165699	DOID_13515	tuberous sclerosis
ENSG00000165704	DOID_1919	Lesch-Nyhan syndrome
ENSG00000165730	DOID_10591	pre-eclampsia
ENSG00000165731	DOID_10016	Wagenmann-Froboese syndrome
ENSG00000165731	DOID_10487	Hirschsprung's disease
ENSG00000165731	DOID_14766	renal agenesis
ENSG00000165731	DOID_1520	colon carcinoma
ENSG00000165731	DOID_3969	papillary thyroid carcinoma
ENSG00000165731	DOID_9256	colorectal cancer
ENSG00000166033	DOID_10871	age related macular degeneration
ENSG00000166035	DOID_9352	type 2 diabetes mellitus
ENSG00000166147	DOID_14323	Marfan syndrome
ENSG00000166189	DOID_3753	Hermansky-Pudlak syndrome
ENSG00000166278	DOID_10871	age related macular degeneration
ENSG00000166311	DOID_14504	Niemann-Pick disease
ENSG00000166415	DOID_2187	amelogenesis imperfecta
ENSG00000166546	DOID_1441	spinocerebellar ataxia
ENSG00000166603	DOID_9970	obesity
ENSG00000166716	DOID_1441	spinocerebellar ataxia
ENSG00000166794	DOID_12347	osteogenesis imperfecta
ENSG00000166813	DOID_1935	Bardet-Biedl syndrome
ENSG00000166813	DOID_9248	Pallister-Hall syndrome
ENSG00000166813	DOID_9250	acrocallosal syndrome
ENSG00000166949	DOID_1520	colon carcinoma
ENSG00000166949	DOID_9256	colorectal cancer
ENSG00000167085	DOID_1612	breast cancer
ENSG00000167165	DOID_2739	Gilbert syndrome
ENSG00000167165	DOID_3803	Crigler-Najjar syndrome
ENSG00000167207	DOID_8577	ulcerative colitis
ENSG00000167244	DOID_14681	Silver-Russell syndrome
ENSG00000167244	DOID_5572	Beckwith-Wiedemann syndrome
ENSG00000167434	DOID_10584	retinitis pigmentosa
ENSG00000167522	DOID_14780	KBG syndrome
ENSG00000167632	DOID_1059	intellectual disability
ENSG00000167634	DOID_3590	gestational trophoblastic neoplasm
ENSG00000167744	DOID_1067	open-angle glaucoma
ENSG00000167749	DOID_2187	amelogenesis imperfecta
ENSG00000167768	DOID_4603	epidermolytic hyperkeratosis
ENSG00000167792	DOID_3652	Leigh disease
ENSG00000167792	DOID_4252	Alexander disease
ENSG00000167895	DOID_13777	epidermodysplasia verruciformis
ENSG00000167995	DOID_10584	retinitis pigmentosa
ENSG00000168000	DOID_2476	hereditary spastic paraplegia
ENSG00000168036	DOID_1520	colon carcinoma
ENSG00000168036	DOID_1790	malignant mesothelioma
ENSG00000168036	DOID_2394	ovarian cancer
ENSG00000168036	DOID_3858	medulloblastoma
ENSG00000168036	DOID_452	pleomorphic adenoma
ENSG00000168036	DOID_5374	pilomatrixoma
ENSG00000168036	DOID_684	hepatocellular carcinoma
ENSG00000168036	DOID_9256	colorectal cancer
ENSG00000168282	DOID_5212	congenital disorder of glycosylation
ENSG00000168291	DOID_3649	pyruvate decarboxylase deficiency
ENSG00000168329	DOID_10871	age related macular degeneration
ENSG00000168447	DOID_9563	bronchiectasis
ENSG00000168477	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000168484	DOID_12716	newborn respiratory distress syndrome
ENSG00000168484	DOID_2796	desquamative interstitial pneumonia
ENSG00000168509	DOID_2352	hemochromatosis
ENSG00000168542	DOID_14756	autosomal dominant type IV Ehlers-Danlos syndrome
ENSG00000168542	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000168542	DOID_7693	abdominal aortic aneurysm
ENSG00000168610	DOID_3261	Job's syndrome
ENSG00000168621	DOID_10487	Hirschsprung's disease
ENSG00000168646	DOID_1520	colon carcinoma
ENSG00000168646	DOID_9256	colorectal cancer
ENSG00000168685	DOID_2377	multiple sclerosis
ENSG00000168769	DOID_2224	hemorrhagic thrombocythemia
ENSG00000168769	DOID_4971	myelofibrosis
ENSG00000168769	DOID_8997	polycythemia vera
ENSG00000168878	DOID_12716	newborn respiratory distress syndrome
ENSG00000169031	DOID_10983	Alport syndrome
ENSG00000169047	DOID_9352	type 2 diabetes mellitus
ENSG00000169057	DOID_1206	Rett syndrome
ENSG00000169057	DOID_12849	autistic disorder
ENSG00000169057	DOID_1932	Angelman syndrome
ENSG00000169083	DOID_10283	prostate cancer
ENSG00000169083	DOID_10892	hypospadias
ENSG00000169083	DOID_4674	androgen insensitivity syndrome
ENSG00000169184	DOID_4586	familial meningioma
ENSG00000169252	DOID_9970	obesity
ENSG00000169297	DOID_14448	46 XY gonadal dysgenesis
ENSG00000169359	DOID_2476	hereditary spastic paraplegia
ENSG00000169432	DOID_2481	infantile epileptic encephalopathy
ENSG00000169676	DOID_529	blepharospasm
ENSG00000169696	DOID_4239	alveolar soft part sarcoma
ENSG00000169704	DOID_2217	Bernard-Soulier syndrome
ENSG00000169714	DOID_11722	myotonic dystrophy
ENSG00000169814	DOID_856	biotinidase deficiency
ENSG00000169862	DOID_12580	Cri-Du-Chat syndrome
ENSG00000169919	DOID_12803	mucopolysaccharidosis VII
ENSG00000169946	DOID_3827	congenital diaphragmatic hernia
ENSG00000169946	DOID_6419	tetralogy of Fallot
ENSG00000170113	DOID_2476	hereditary spastic paraplegia
ENSG00000170264	DOID_10584	retinitis pigmentosa
ENSG00000170266	DOID_12804	mucopolysaccharidosis IV
ENSG00000170266	DOID_3322	gangliosidosis GM1
ENSG00000170275	DOID_12347	osteogenesis imperfecta
ENSG00000170289	DOID_13911	achromatopsia
ENSG00000170315	DOID_674	cleft palate
ENSG00000170365	DOID_14557	primary pulmonary hypertension
ENSG00000170485	DOID_1595	endogenous depression
ENSG00000170624	DOID_11724	limb-girdle muscular dystrophy
ENSG00000170624	DOID_12930	dilated cardiomyopathy
ENSG00000170820	DOID_5425	ovarian hyperstimulation syndrome
ENSG00000170836	DOID_1612	breast cancer
ENSG00000170927	DOID_898	polycystic kidney disease
ENSG00000171094	DOID_769	neuroblastoma
ENSG00000171105	DOID_13317	hyperinsulinemic hypoglycemia
ENSG00000171105	DOID_9352	type 2 diabetes mellitus
ENSG00000171119	DOID_10487	Hirschsprung's disease
ENSG00000171298	DOID_2752	glycogen storage disease II
ENSG00000171316	DOID_3614	Kallmann syndrome
ENSG00000171320	DOID_5325	Roberts syndrome
ENSG00000171453	DOID_2908	Treacher Collins syndrome
ENSG00000171557	DOID_2236	congenital afibrinogenemia
ENSG00000171560	DOID_2236	congenital afibrinogenemia
ENSG00000171564	DOID_2236	congenital afibrinogenemia
ENSG00000171595	DOID_9562	primary ciliary dyskinesia
ENSG00000171711	DOID_8577	ulcerative colitis
ENSG00000171714	DOID_11720	distal muscular dystrophy
ENSG00000171714	DOID_11724	limb-girdle muscular dystrophy
ENSG00000171759	DOID_9281	phenylketonuria
ENSG00000171812	DOID_11555	Fuchs' endothelial dystrophy
ENSG00000171862	DOID_10041	familial atypical multiple mole-melanoma
ENSG00000171862	DOID_10283	prostate cancer
ENSG00000171862	DOID_13482	Proteus syndrome
ENSG00000171862	DOID_14679	VACTERL association
ENSG00000171862	DOID_2871	endometrial carcinoma
ENSG00000171862	DOID_3070	malignant glioma
ENSG00000171862	DOID_3471	Cowden syndrome
ENSG00000171862	DOID_3962	follicular thyroid carcinoma
ENSG00000171862	DOID_4586	familial meningioma
ENSG00000171862	DOID_6457	Cowden disease
ENSG00000171862	DOID_8923	skin melanoma
ENSG00000171863	DOID_1339	Diamond-Blackfan anemia
ENSG00000171867	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000171867	DOID_4249	Gerstmann-Straussler-Scheinker disease
ENSG00000172062	DOID_12376	juvenile spinal muscular atrophy
ENSG00000172062	DOID_13137	Werdnig-Hoffmann disease
ENSG00000172243	DOID_2058	chronic mucocutaneous candidiasis
ENSG00000172426	DOID_9562	primary ciliary dyskinesia
ENSG00000172456	DOID_332	amyotrophic lateral sclerosis
ENSG00000172482	DOID_2977	primary hyperoxaluria
ENSG00000172548	DOID_1699	congenital ichthyosiform erythroderma
ENSG00000172575	DOID_9074	systemic lupus erythematosus
ENSG00000172660	DOID_6496	extraskeletal myxoid chondrosarcoma
ENSG00000172817	DOID_2476	hereditary spastic paraplegia
ENSG00000172893	DOID_14692	Smith-Lemli-Opitz syndrome
ENSG00000173040	DOID_12714	Ellis-Van Creveld syndrome
ENSG00000173077	DOID_3748	esophagus squamous cell carcinoma
ENSG00000173599	DOID_3651	pyruvate carboxylase deficiency disease
ENSG00000173894	DOID_14448	46 XY gonadal dysgenesis
ENSG00000173898	DOID_1441	spinocerebellar ataxia
ENSG00000173976	DOID_10871	age related macular degeneration
ENSG00000173991	DOID_11724	limb-girdle muscular dystrophy
ENSG00000173991	DOID_11984	hypertrophic cardiomyopathy
ENSG00000173991	DOID_11986	familial hypertrophic cardiomyopathy
ENSG00000173991	DOID_12930	dilated cardiomyopathy
ENSG00000174106	DOID_4253	melorheostosis
ENSG00000174175	DOID_3455	cerebrovascular accident
ENSG00000174231	DOID_10584	retinitis pigmentosa
ENSG00000174358	DOID_1060	Hartnup disease
ENSG00000174374	DOID_1928	Williams-Beuren syndrome
ENSG00000174374	DOID_1929	supravalvular aortic stenosis
ENSG00000174405	DOID_9538	multiple myeloma
ENSG00000174437	DOID_2734	keratosis follicularis
ENSG00000174469	DOID_12849	autistic disorder
ENSG00000174483	DOID_1935	Bardet-Biedl syndrome
ENSG00000174697	DOID_9970	obesity
ENSG00000174775	DOID_11054	urinary bladder cancer
ENSG00000174775	DOID_3962	follicular thyroid carcinoma
ENSG00000174775	DOID_8161	thyroid hurthle cell carcinoma
ENSG00000174963	DOID_2785	Dandy-Walker syndrome
ENSG00000175084	DOID_12930	dilated cardiomyopathy
ENSG00000175197	DOID_5363	myxoid liposarcoma
ENSG00000175198	DOID_14701	propionic acidemia
ENSG00000175445	DOID_1171	hyperlipoproteinemia type V
ENSG00000175445	DOID_13809	familial combined hyperlipidemia
ENSG00000175445	DOID_14118	familial lipoprotein lipase deficiency
ENSG00000175538	DOID_14451	hyperkalemic periodic paralysis
ENSG00000175538	DOID_14452	hypokalemic periodic paralysis
ENSG00000175548	DOID_2843	long QT syndrome
ENSG00000175564	DOID_9970	obesity
ENSG00000175567	DOID_9970	obesity
ENSG00000175832	DOID_3369	peripheral primitive neuroectodermal tumor
ENSG00000175899	DOID_10652	Alzheimer's disease
ENSG00000176165	DOID_1206	Rett syndrome
ENSG00000176410	DOID_1928	Williams-Beuren syndrome
ENSG00000176410	DOID_1929	supravalvular aortic stenosis
ENSG00000177000	DOID_2452	thrombophilia
ENSG00000177000	DOID_3455	cerebrovascular accident
ENSG00000177000	DOID_5419	schizophrenia
ENSG00000177045	DOID_14702	branchiootorenal syndrome
ENSG00000177098	DOID_2843	long QT syndrome
ENSG00000177189	DOID_3783	Coffin-Lowry syndrome
ENSG00000177257	DOID_8577	ulcerative colitis
ENSG00000177426	DOID_4621	holoprosencephaly
ENSG00000177455	DOID_12177	common variable immunodeficiency
ENSG00000177542	DOID_2481	infantile epileptic encephalopathy
ENSG00000177628	DOID_14330	Parkinson's disease
ENSG00000177628	DOID_1926	Gaucher's disease
ENSG00000178053	DOID_9119	acute myeloid leukemia
ENSG00000178127	DOID_14330	Parkinson's disease
ENSG00000178235	DOID_11119	Gilles de la Tourette syndrome
ENSG00000178445	DOID_9268	glycine encephalopathy
ENSG00000179142	DOID_14080	glucocorticoid-remediable aldosteronism
ENSG00000179148	DOID_1699	congenital ichthyosiform erythroderma
ENSG00000179163	DOID_14500	fucosidosis
ENSG00000179270	DOID_10584	retinitis pigmentosa
ENSG00000179295	DOID_14291	LEOPARD syndrome
ENSG00000179295	DOID_3490	Noonan syndrome
ENSG00000179344	DOID_10608	celiac disease
ENSG00000179344	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000179344	DOID_2377	multiple sclerosis
ENSG00000179344	DOID_9744	type 1 diabetes mellitus
ENSG00000179348	DOID_9119	acute myeloid leukemia
ENSG00000179477	DOID_1699	congenital ichthyosiform erythroderma
ENSG00000179583	DOID_2377	multiple sclerosis
ENSG00000179583	DOID_5812	MHC class II deficiency
ENSG00000179583	DOID_7148	rheumatoid arthritis
ENSG00000179915	DOID_12849	autistic disorder
ENSG00000179941	DOID_1935	Bardet-Biedl syndrome
ENSG00000180053	DOID_6406	double outlet right ventricle
ENSG00000180210	DOID_2235	prothrombin deficiency
ENSG00000180210	DOID_2452	thrombophilia
ENSG00000180210	DOID_3455	cerebrovascular accident
ENSG00000180509	DOID_2842	Jervell-Lange Nielsen syndrome
ENSG00000180509	DOID_2843	long QT syndrome
ENSG00000180644	DOID_12449	aplastic anemia
ENSG00000180921	DOID_2187	amelogenesis imperfecta
ENSG00000181004	DOID_1935	Bardet-Biedl syndrome
ENSG00000181027	DOID_11724	limb-girdle muscular dystrophy
ENSG00000181072	DOID_1595	endogenous depression
ENSG00000181092	DOID_9352	type 2 diabetes mellitus
ENSG00000181163	DOID_9119	acute myeloid leukemia
ENSG00000181449	DOID_10629	microphthalmia
ENSG00000181523	DOID_12801	mucopolysaccharidosis III
ENSG00000181544	DOID_13636	Fanconi's anemia
ENSG00000181690	DOID_452	pleomorphic adenoma
ENSG00000181804	DOID_12849	autistic disorder
ENSG00000181830	DOID_6612	leukocyte adhesion deficiency
ENSG00000181856	DOID_9352	type 2 diabetes mellitus
ENSG00000182185	DOID_13223	uterine fibroid
ENSG00000182197	DOID_206	hereditary multiple exostoses
ENSG00000182197	DOID_3371	chondrosarcoma
ENSG00000182197	DOID_4998	Langer-Giedion syndrome
ENSG00000182346	DOID_5419	schizophrenia
ENSG00000182389	DOID_4890	juvenile myoclonic epilepsy
ENSG00000182533	DOID_11724	limb-girdle muscular dystrophy
ENSG00000182533	DOID_11984	hypertrophic cardiomyopathy
ENSG00000182533	DOID_11986	familial hypertrophic cardiomyopathy
ENSG00000182533	DOID_2843	long QT syndrome
ENSG00000182533	DOID_9007	sudden infant death syndrome
ENSG00000182621	DOID_2481	infantile epileptic encephalopathy
ENSG00000182636	DOID_11983	Prader-Willi syndrome
ENSG00000182774	DOID_1339	Diamond-Blackfan anemia
ENSG00000182851	DOID_1171	hyperlipoproteinemia type V
ENSG00000182899	DOID_1339	Diamond-Blackfan anemia
ENSG00000182944	DOID_3369	peripheral primitive neuroectodermal tumor
ENSG00000183072	DOID_6406	double outlet right ventricle
ENSG00000183072	DOID_6419	tetralogy of Fallot
ENSG00000183161	DOID_13636	Fanconi's anemia
ENSG00000183337	DOID_10629	microphthalmia
ENSG00000183513	DOID_3762	cytochrome-c oxidase deficiency
ENSG00000183715	DOID_2394	ovarian cancer
ENSG00000183715	DOID_5683	hereditary breast ovarian cancer
ENSG00000183733	DOID_5426	premature ovarian failure
ENSG00000183765	DOID_10283	prostate cancer
ENSG00000183765	DOID_1612	breast cancer
ENSG00000183765	DOID_3012	Li-Fraumeni syndrome
ENSG00000183765	DOID_3347	osteosarcoma
ENSG00000183770	DOID_14778	blepharophimosis, ptosis, and epicanthus inversus syndrome
ENSG00000183770	DOID_5426	premature ovarian failure
ENSG00000183873	DOID_12930	dilated cardiomyopathy
ENSG00000183873	DOID_2843	long QT syndrome
ENSG00000183873	DOID_9007	sudden infant death syndrome
ENSG00000184058	DOID_11198	DiGeorge syndrome
ENSG00000184058	DOID_12583	velocardiofacial syndrome
ENSG00000184058	DOID_6406	double outlet right ventricle
ENSG00000184344	DOID_10426	Klippel-Feil syndrome
ENSG00000184344	DOID_10629	microphthalmia
ENSG00000184381	DOID_14330	Parkinson's disease
ENSG00000184634	DOID_14711	FG syndrome
ENSG00000184640	DOID_10383	amyotrophic neuralgia
ENSG00000184779	DOID_1339	Diamond-Blackfan anemia
ENSG00000184895	DOID_14450	46 XX gonadal dysgenesis
ENSG00000184903	DOID_11119	Gilles de la Tourette syndrome
ENSG00000184908	DOID_445	Bartter disease
ENSG00000184937	DOID_14515	WAGR syndrome
ENSG00000184937	DOID_1790	malignant mesothelioma
ENSG00000184937	DOID_2154	nephroblastoma
ENSG00000184937	DOID_3764	Denys-Drash syndrome
ENSG00000185008	DOID_9620	vesicoureteral reflux
ENSG00000185010	DOID_12134	factor VIII deficiency
ENSG00000185068	DOID_2960	photosensitive trichthiodystrophy
ENSG00000185245	DOID_2217	Bernard-Soulier syndrome
ENSG00000185345	DOID_14330	Parkinson's disease
ENSG00000185345	DOID_2394	ovarian cancer
ENSG00000185345	DOID_3905	lung carcinoma
ENSG00000185345	DOID_5683	hereditary breast ovarian cancer
ENSG00000185527	DOID_10584	retinitis pigmentosa
ENSG00000185909	DOID_8567	Hodgkin's lymphoma
ENSG00000185920	DOID_2512	nevoid basal cell carcinoma syndrome
ENSG00000185920	DOID_3858	medulloblastoma
ENSG00000185920	DOID_4621	holoprosencephaly
ENSG00000185950	DOID_9352	type 2 diabetes mellitus
ENSG00000185974	DOID_8498	hereditary night blindness
ENSG00000186010	DOID_8161	thyroid hurthle cell carcinoma
ENSG00000186153	DOID_3748	esophagus squamous cell carcinoma
ENSG00000186184	DOID_2908	Treacher Collins syndrome
ENSG00000186197	DOID_14793	hypohidrotic ectodermal dysplasia
ENSG00000186395	DOID_4603	epidermolytic hyperkeratosis
ENSG00000186510	DOID_445	Bartter disease
ENSG00000186575	DOID_1790	malignant mesothelioma
ENSG00000186575	DOID_3204	neurilemmomatosis
ENSG00000186575	DOID_4586	familial meningioma
ENSG00000186575	DOID_8712	neurofibromatosis
ENSG00000186716	DOID_8552	chronic myeloid leukemia
ENSG00000186765	DOID_10584	retinitis pigmentosa
ENSG00000186790	DOID_11367	congenital aphakia
ENSG00000186868	DOID_11870	Pick's disease
ENSG00000186868	DOID_14330	Parkinson's disease
ENSG00000186868	DOID_678	progressive supranuclear palsy
ENSG00000186868	DOID_9255	frontotemporal dementia
ENSG00000187045	DOID_11252	microcytic anemia
ENSG00000187098	DOID_9258	Waardenburg's syndrome
ENSG00000187486	DOID_13317	hyperinsulinemic hypoglycemia
ENSG00000187486	DOID_9352	type 2 diabetes mellitus
ENSG00000187566	DOID_3534	Lafora disease
ENSG00000187741	DOID_13636	Fanconi's anemia
ENSG00000187790	DOID_13636	Fanconi's anemia
ENSG00000187796	DOID_2058	chronic mucocutaneous candidiasis
ENSG00000187908	DOID_3070	malignant glioma
ENSG00000187908	DOID_3858	medulloblastoma
ENSG00000188037	DOID_2106	Thomsen disease
ENSG00000188107	DOID_10584	retinitis pigmentosa
ENSG00000188120	DOID_14227	azoospermia
ENSG00000188153	DOID_10983	Alport syndrome
ENSG00000188257	DOID_1520	colon carcinoma
ENSG00000188257	DOID_9256	colorectal cancer
ENSG00000188389	DOID_2377	multiple sclerosis
ENSG00000188389	DOID_9074	systemic lupus erythematosus
ENSG00000188404	DOID_2986	IgA glomerulonephritis
ENSG00000188419	DOID_9821	choroideremia
ENSG00000188452	DOID_10584	retinitis pigmentosa
ENSG00000188536	DOID_10241	thalassemia
ENSG00000188536	DOID_1099	alpha thalassemia
ENSG00000188641	DOID_14218	dihydropyrimidine dehydrogenase deficiency
ENSG00000188690	DOID_13271	cutaneous porphyria
ENSG00000188778	DOID_9970	obesity
ENSG00000188906	DOID_14330	Parkinson's disease
ENSG00000189114	DOID_3753	Hermansky-Pudlak syndrome
ENSG00000196126	DOID_2377	multiple sclerosis
ENSG00000196126	DOID_7148	rheumatoid arthritis
ENSG00000196155	DOID_1441	spinocerebellar ataxia
ENSG00000196189	DOID_10584	retinitis pigmentosa
ENSG00000196218	DOID_3529	central core myopathy
ENSG00000196218	DOID_8545	malignant hyperthermia
ENSG00000196338	DOID_12849	autistic disorder
ENSG00000196396	DOID_9352	type 2 diabetes mellitus
ENSG00000196415	DOID_12132	Wegener's granulomatosis
ENSG00000196628	DOID_9248	Pallister-Hall syndrome
ENSG00000196712	DOID_1520	colon carcinoma
ENSG00000196712	DOID_8712	neurofibromatosis
ENSG00000196712	DOID_9256	colorectal cancer
ENSG00000196735	DOID_10608	celiac disease
ENSG00000196743	DOID_4795	Tay-Sachs disease AB variant
ENSG00000196767	DOID_10003	sensorineural hearing loss
ENSG00000196914	DOID_9119	acute myeloid leukemia
ENSG00000196924	DOID_14711	FG syndrome
ENSG00000197208	DOID_7148	rheumatoid arthritis
ENSG00000197208	DOID_8577	ulcerative colitis
ENSG00000197249	DOID_13372	alpha 1-antitrypsin deficiency
ENSG00000197299	DOID_2717	bloom syndrome
ENSG00000197323	DOID_3969	papillary thyroid carcinoma
ENSG00000197375	DOID_14365	systemic primary carnitine deficiency disease
ENSG00000197386	DOID_12858	Huntington's disease
ENSG00000197561	DOID_5339	cyclic hematopoiesis
ENSG00000197579	DOID_10584	retinitis pigmentosa
ENSG00000197594	DOID_9352	type 2 diabetes mellitus
ENSG00000197594	DOID_9970	obesity
ENSG00000197616	DOID_11984	hypertrophic cardiomyopathy
ENSG00000197616	DOID_11986	familial hypertrophic cardiomyopathy
ENSG00000197616	DOID_12930	dilated cardiomyopathy
ENSG00000197694	DOID_2481	infantile epileptic encephalopathy
