ensg	id	name
ENSG00000139219	132450	EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS 
ENSG00000139219	150600	LEGG-CALVE-PERTHES DISEASE 
ENSG00000139219	151210	PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE 
ENSG00000139219	156550	KNIEST DYSPLASIA 
ENSG00000139219	183900	SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA 
ENSG00000139219	184250	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE 
ENSG00000139219	184252	SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE 
ENSG00000139219	184255	SPONDYLOMETAPHYSEALDYSPLASIA,CORNERFRACTURETYPE
ENSG00000139219	200610	ACHONDROGENESIS, TYPE II 
ENSG00000139219	215150	OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA 
ENSG00000139219	271700	SPONDYLOPERIPHERAL DYSPLASIA 
ENSG00000139219	604864	OSTEOARTHRITIS WITH MILD CHONDRODYSPLASIA 
ENSG00000139219	608805	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY 
ENSG00000139219	609162	CZECH DYSPLASIA 
ENSG00000139219	609508	STICKLER SYNDROME, TYPE I, NONSYNDROMIC OCULAR 
ENSG00000139287	608516	MAJOR DEPRESSIVE DISORDER 
ENSG00000139287	613003	ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 7 
ENSG00000139304	613391	DEAFNESS, AUTOSOMAL RECESSIVE 84 
ENSG00000139330	217300	CORNEA PLANA 2 
ENSG00000139351	270960	SPERMATOGENIC FAILURE 4 
ENSG00000139352	209880	CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL 
ENSG00000139428	251110	METHYLMALONIC ACIDURIA, cblB TYPE 
ENSG00000139515	125853	DIABETES MELLITUS, NONINSULIN-DEPENDENT 
ENSG00000139515	260370	PANCREATIC AGENESIS, CONGENITAL 
ENSG00000139515	606176	DIABETES MELLITUS, PERMANENT NEONATAL 
ENSG00000139515	606392	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4 
ENSG00000139531	272300	SULFOCYSTEINURIA 
ENSG00000139549	233420	46,XY SEX REVERSAL 7 
ENSG00000139549	607080	46,XY GONADAL DYSGENESIS, PARTIAL, WITH MINIFASCICULAR NEUROPATHY 
ENSG00000139567	600376	TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 2 
ENSG00000139618	114480	BREAST CANCER 
ENSG00000139618	137800	GLIOMA SUSCEPTIBILITY 1 
ENSG00000139618	155255	MEDULLOBLASTOMA 
ENSG00000139618	176807	PROSTATE CANCER 
ENSG00000139618	194070	WILMS TUMOR 1 
ENSG00000139618	227650	FANCONI ANEMIA, COMPLEMENTATION GROUP A 
ENSG00000139618	260350	PANCREATIC CANCER 
ENSG00000139618	605724	FANCONI ANEMIA, COMPLEMENTATION GROUP D1 
ENSG00000139618	612555	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 2 
ENSG00000139618	613029	GLIOMA SUSCEPTIBILITY 3 
ENSG00000139618	613347	PANCREATIC CANCER, SUSCEPTIBILITY TO, 2 
ENSG00000139679	278150	HYPOTRICHOSIS 8 
ENSG00000139687	109800	BLADDER CANCER 
ENSG00000139687	180200	RETINOBLASTOMA 
ENSG00000139687	182280	SMALLCELLCANCEROFTHELUNG
ENSG00000139687	259500	OSTEOGENIC SARCOMA 
ENSG00000139734	609129	AUDITORYNEUROPATHY,AUTOSOMALDOMINANT,1
ENSG00000139988	604232	LEBER CONGENITAL AMAUROSIS 3 
ENSG00000139988	612712	LEBER CONGENITAL AMAUROSIS 13 
ENSG00000140090	210750	SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 6 
ENSG00000140092	123700	CUTIS LAXA, AUTOSOMAL DOMINANT 1 
ENSG00000140092	219100	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IA 
ENSG00000140092	608895	MACULAR DEGENERATION, AGE-RELATED, 3 
ENSG00000140092	614434	CUTIS LAXA, AUTOSOMAL DOMINANT 2 
ENSG00000140199	218000	AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY 
ENSG00000140274	274900	THYROID DYSHORMONOGENESIS 5 
ENSG00000140279	607200	THYROID DYSHORMONOGENESIS 6 
ENSG00000140326	224120	ANEMIA, DYSERYTHROPOIETIC CONGENITAL, TYPE I 
ENSG00000140368	604416	PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE 
ENSG00000140374	231680	MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY 
ENSG00000140416	115196	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3 
ENSG00000140416	611878	CARDIOMYOPATHY, DILATED, 1Y 
ENSG00000140443	270450	INSULIN-LIKE GROWTH FACTOR I, RESISTANCE TO 
ENSG00000140459	201710	LIPOID CONGENITAL ADRENAL HYPERPLASIA 
ENSG00000140459	613743	ADRENAL INSUFFICIENCY, CONGENITAL, WITH 46,XY SEX REVERSAL, PARTIAL 
ENSG00000140463	209900	BARDET-BIEDL SYNDROME 
ENSG00000140464	612376	ACUTE PROMYELOCYTIC LEUKEMIA 
ENSG00000140470	613195	WEILL-MARCHESANI-LIKE SYNDROME 
ENSG00000140521	157640	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, 
ENSG00000140521	203700	MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE) 
ENSG00000140521	256000	LEIGH SYNDROME 
ENSG00000140521	258450	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, 
ENSG00000140521	603041	MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE) 
ENSG00000140521	607459	SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS 
ENSG00000140521	613662	MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE) 
ENSG00000140522	136880	FUNDUS ALBIPUNCTATUS 
ENSG00000140522	268000	RETINITIS PIGMENTOSA 
ENSG00000140522	607475	BOTHNIA RETINAL DYSTROPHY 
ENSG00000140522	607476	NEWFOUNDLAND ROD-CONE DYSTROPHY 
ENSG00000140525	227650	FANCONI ANEMIA, COMPLEMENTATION GROUP A 
ENSG00000140525	231680	MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY 
ENSG00000140525	609053	FANCONI ANEMIA, COMPLEMENTATION GROUP I 
ENSG00000140650	212065	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ia 
ENSG00000140675	233100	RENAL GLUCOSURIA 
ENSG00000140678	152700	SYSTEMIC LUPUS ERYTHEMATOSUS 
ENSG00000140718	601665	OBESITY 
ENSG00000140718	612938	GROWTH RETARDATION, DEVELOPMENTAL DELAY, COARSE FACIES, AND EARLY 
ENSG00000140836	176807	PROSTATE CANCER 
ENSG00000140873	608454	KNOBLOCH SYNDROME 2 
ENSG00000140905	605899	GLYCINE ENCEPHALOPATHY 
ENSG00000141012	253000	MUCOPOLYSACCHARIDOSIS TYPE IVA 
ENSG00000141076	604901	NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS 
ENSG00000141349	612541	NEUTROPENIA, SEVERE CONGENITAL, 4, AUTOSOMAL RECESSIVE 
ENSG00000141385	610246	SPINOCEREBELLAR ATAXIA 28 
ENSG00000141458	257220	NIEMANN-PICK DISEASE, TYPE C1 
ENSG00000141469	111000	BLOOD GROUP--KIDD SYSTEM 
ENSG00000141499	613988	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 3 
ENSG00000141510	114480	BREAST CANCER 
ENSG00000141510	114500	COLORECTAL CANCER 
ENSG00000141510	114550	HEPATOCELLULAR CARCINOMA 
ENSG00000141510	133239	ESOPHAGEAL CANCER 
ENSG00000141510	151623	LI-FRAUMENI SYNDROME 1 
ENSG00000141510	161550	NASOPHARYNGEALCARCINOMA,SUSCEPTIBILITYTO,2
ENSG00000141510	202300	ADRENOCORTICAL CARCINOMA, HEREDITARY 
ENSG00000141510	211980	LUNG CANCER 
ENSG00000141510	259500	OSTEOGENIC SARCOMA 
ENSG00000141510	260350	PANCREATIC CANCER 
ENSG00000141510	260500	PAPILLOMA OF CHOROID PLEXUS 
ENSG00000141510	275355	SQUAMOUS CELL CARCINOMA, HEAD AND NECK 
ENSG00000141510	607107	NASOPHARYNGEALCARCINOMA
ENSG00000141519	613808	CILIARY DYSKINESIA, PRIMARY, 15 
ENSG00000141524	226400	EPIDERMODYSPLASIA VERRUCIFORMIS 
ENSG00000141551	604348	ADVANCED SLEEP-PHASE SYNDROME, FAMILIAL 
ENSG00000141579	610227	SEBORRHEA-LIKE DERMATITIS WITH PSORIASIFORM ELEMENTS 
ENSG00000141627	223800	DYGGVE-MELCHIOR-CLAUSEN DISEASE 
ENSG00000141627	607326	SMITH-MCCORT DYSPLASIA 
ENSG00000141646	114500	COLORECTAL CANCER 
ENSG00000141646	174900	JUVENILE POLYPOSIS SYNDROME 
ENSG00000141646	175050	JUVENILE POLYPOSIS/HEREDITARY HEMORRHAGIC TELANGIECTASIA SYNDROME 
ENSG00000141646	178600	PULMONARY HYPERTENSION, PRIMARY, 1 
ENSG00000141646	260350	PANCREATIC CANCER 
ENSG00000141655	174810	POLYOSTOTIC OSTEOLYTIC DYSPLASIA, HEREDITARY EXPANSILE 
ENSG00000141655	259500	OSTEOGENIC SARCOMA 
ENSG00000141655	602080	PAGET DISEASE OF BONE 
ENSG00000141655	612301	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 7 
ENSG00000141736	137215	GASTRIC CANCER, HEREDITARY DIFFUSE 
ENSG00000141736	137800	GLIOMA SUSCEPTIBILITY 1 
ENSG00000141736	167000	OVARIAN CANCER 
ENSG00000141736	211980	LUNG CANCER 
ENSG00000141736	613659	GASTRIC CANCER 
ENSG00000141744	145500	HYPERTENSION, ESSENTIAL 
ENSG00000141756	610698	MACULAR DEGENERATION, AGE-RELATED, 4 
ENSG00000141756	610968	OSTEOGENESIS IMPERFECTA, TYPE XI 
ENSG00000141837	104290	ALTERNATING HEMIPLEGIA OF CHILDHOOD 
ENSG00000141837	108500	EPISODIC ATAXIA, TYPE 2 
ENSG00000141837	141500	MIGRAINE, FAMILIAL HEMIPLEGIC, 1 
ENSG00000141837	183086	SPINOCEREBELLAR ATAXIA 6 
ENSG00000141979	613875	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 19 
ENSG00000141985	601626	LEUKEMIA, ACUTE MYELOID 
ENSG00000142156	158810	BETHLEM MYOPATHY 
ENSG00000142156	254090	ULLRICH CONGENITAL MUSCULAR DYSTROPHY 
ENSG00000142156	602475	OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE 
ENSG00000142168	105400	AMYOTROPHIC LATERAL SCLEROSIS 1 
ENSG00000142173	158810	BETHLEM MYOPATHY 
ENSG00000142173	254090	ULLRICH CONGENITAL MUSCULAR DYSTROPHY 
ENSG00000142173	255600	MYOSCLEROSIS, AUTOSOMAL RECESSIVE 
ENSG00000142192	104300	ALZHEIMER DISEASE 
ENSG00000142192	605714	CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED 
ENSG00000142208	114480	BREAST CANCER 
ENSG00000142208	114500	COLORECTAL CANCER 
ENSG00000142208	167000	OVARIAN CANCER 
ENSG00000142208	176920	PROTEUS SYNDROME 
ENSG00000142208	181500	SCHIZOPHRENIA 
ENSG00000142208	604370	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1 
ENSG00000142303	277600	WEILL-MARCHESANI SYNDROME 1 
ENSG00000142319	125480	MAJORAFFECTIVEDISORDER1
ENSG00000142319	143465	ATTENTION DEFICIT-HYPERACTIVITY DISORDER 
ENSG00000142319	188890	TOBACCO ADDICTION, SUSCEPTIBILITY TO 
ENSG00000142319	613135	PARKINSONISM-DYSTONIA, INFANTILE 
ENSG00000142330	601283	DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1 
ENSG00000142405	611762	FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 2 
ENSG00000142627	116600	CATARACT, POSTERIOR POLAR, 1 
ENSG00000142627	613020	CATARACT, AGE-RELATED CORTICAL, 2 
ENSG00000142655	202370	ADRENOLEUKODYSTROPHY, AUTOSOMAL NEONATAL FORM 
ENSG00000142655	214100	ZELLWEGER SYNDROME 
ENSG00000142655	266510	REFSUM DISEASE, INFANTILE 
ENSG00000142676	612562	DIAMOND-BLACKFAN ANEMIA 7 
ENSG00000142748	613860	IMMUNODEFICIENCY DUE TO FICOLIN 3 DEFICIENCY 
ENSG00000142798	224410	DYSSEGMENTAL DYSPLASIA, SILVERMAN-HANDMAKER TYPE 
ENSG00000142798	255800	SCHWARTZ-JAMPEL SYNDROME, TYPE 1 
ENSG00000142867	114500	COLORECTAL CANCER 
ENSG00000142867	156240	MESOTHELIOMA, MALIGNANT 
ENSG00000142867	273300	TESTICULAR GERM CELL TUMOR 
ENSG00000142867	613024	FOLLICULARLYMPHOMA,SUSCEPTIBILITYTO,1
ENSG00000143140	108770	ATRIAL STANDSTILL 
ENSG00000143140	608583	ATRIALFIBRILLATION,FAMILIAL,1
ENSG00000143140	614049	ATRIAL FIBRILLATION, FAMILIAL, 11 
ENSG00000143153	145500	HYPERTENSION, ESSENTIAL 
ENSG00000143178	201400	ACTH DEFICIENCY, ISOLATED 
ENSG00000143183	614132	CRANIOFACIAL DYSMORPHISM, SKELETAL ANOMALIES, AND MENTAL RETARDATION 
ENSG00000143199	143870	HYPERCALCIURIA, ABSORPTIVE, 2 
ENSG00000143217	613573	ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1 
ENSG00000143224	176200	PORPHYRIA VARIEGATA 
ENSG00000143248	145500	HYPERTENSION, ESSENTIAL 
ENSG00000143252	605373	PARAGANGLIOMAS 3 
ENSG00000143252	606764	GASTROINTESTINAL STROMAL TUMOR 
ENSG00000143252	606864	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA 
ENSG00000143278	613235	FACTOR XIII, B SUBUNIT, DEFICIENCY OF 
ENSG00000143294	605074	RENAL CELL CARCINOMA, PAPILLARY, 1 
ENSG00000143315	610293	GLYCOSYLPHOSPHATIDYLINOSITOL DEFICIENCY 
ENSG00000143341	603075	MACULAR DEGENERATION, AGE-RELATED, 1 
ENSG00000143369	247100	LIPOID PROTEINOSIS OF URBACH AND WIETHE 
ENSG00000143382	225100	ECTOPIA LENTIS, ISOLATED, AUTOSOMAL RECESSIVE 
ENSG00000143387	265800	PYCNODYSOSTOSIS 
ENSG00000143390	209920	BARE LYMPHOCYTE SYNDROME, TYPE II 
ENSG00000143469	614229	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 11 
ENSG00000143549	188550	THYROID CARCINOMA, PAPILLARY 
ENSG00000143549	255310	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION 
ENSG00000143549	609284	NEMALINE MYOPATHY 1 
ENSG00000143575	610738	NEUTROPENIA, SEVERE CONGENITAL, 3, AUTOSOMAL RECESSIVE 
ENSG00000143627	102900	ADENOSINE TRIPHOSPHATE, ELEVATED, OF ERYTHROCYTES 
ENSG00000143627	266200	PYRUVATE KINASE DEFICIENCY OF RED CELLS 
ENSG00000143631	146700	ICHTHYOSIS VULGARIS 
ENSG00000143631	603165	DERMATITIS,ATOPIC
ENSG00000143631	605803	DERMATITIS, ATOPIC, 2 
ENSG00000143632	161800	NEMALINE MYOPATHY 3 
ENSG00000143632	255310	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION 
ENSG00000143669	214500	CHEDIAK-HIGASHI SYNDROME 
ENSG00000143801	606889	ALZHEIMER DISEASE 4 
ENSG00000143801	613697	CARDIOMYOPATHY, DILATED, 1V 
ENSG00000143815	169400	PELGER-HUET ANOMALY 
ENSG00000143815	215140	HYDROPS-ECTOPIC CALCIFICATION-MOTH-EATEN SKELETAL DYSPLASIA 
ENSG00000143815	613471	REYNOLDS SYNDROME 
ENSG00000143819	189800	PREECLAMPSIA/ECLAMPSIA1
ENSG00000143819	607748	HYPERCHOLANEMIA, FAMILIAL 
ENSG00000143839	267430	RENAL TUBULAR DYSGENESIS 
ENSG00000143839	613092	HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 2 
ENSG00000143919	606407	HYPOTONIA-CYSTINURIA SYNDROME 
ENSG00000143921	210250	SITOSTEROLEMIA 
ENSG00000143921	611465	GALLBLADDER DISEASE 4 
ENSG00000143951	209900	BARDET-BIEDL SYNDROME 
ENSG00000143995	612853	RESTLESSLEGSSYNDROME,SUSCEPTIBILITYTO,7
ENSG00000144028	610359	RETINITIS PIGMENTOSA 33 
ENSG00000144061	256100	NEPHRONOPHTHISIS 1 
ENSG00000144061	266900	SENIOR-LOKEN SYNDROME 1 
ENSG00000144061	609583	JOUBERT SYNDROME 4 
ENSG00000144191	216900	ACHROMATOPSIA 2 
ENSG00000144285	604233	GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1 
ENSG00000144285	604403	GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2 
ENSG00000144285	607208	DRAVET SYNDROME 
ENSG00000144285	609634	MIGRAINE, FAMILIAL HEMIPLEGIC, 3 
ENSG00000144381	605280	SPASTIC PARAPLEGIA 13, AUTOSOMAL DOMINANT 
ENSG00000144381	612233	LEUKODYSTROPHY, HYPOMYELINATING, 4 
ENSG00000144452	242100	ICHTHYOSIFORM ERYTHRODERMA, CONGENITAL, NONBULLOUS, 1 
ENSG00000144452	242500	ICHTHYOSIS CONGENITA, HARLEQUIN FETUS TYPE 
ENSG00000144452	601277	ICHTHYOSIS, LAMELLAR, 2 
ENSG00000144455	272200	MULTIPLE SULFATASE DEFICIENCY 
ENSG00000144554	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2 
ENSG00000144554	227650	FANCONI ANEMIA, COMPLEMENTATION GROUP A 
ENSG00000144619	613792	CHROMOSOME 3pter-p25 DELETION SYNDROME 
ENSG00000144659	205950	ANEMIA, SIDEROBLASTIC, PYRIDOXINE-REFRACTORY, AUTOSOMAL RECESSIVE 
ENSG00000144891	145500	HYPERTENSION, ESSENTIAL 
ENSG00000144891	267430	RENAL TUBULAR DYSGENESIS 
ENSG00000144962	102530	SPERMATOGENIC FAILURE 6 
ENSG00000145012	601626	LEUKEMIA, ACUTE MYELOID 
ENSG00000145020	605899	GLYCINE ENCEPHALOPATHY 
ENSG00000145050	260350	PANCREATIC CANCER 
ENSG00000145075	613807	CILIARY DYSKINESIA, PRIMARY, 14 
ENSG00000145103	609646	DEAFNESS, AUTOSOMAL RECESSIVE 42 
ENSG00000145191	603896	LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER 
ENSG00000145216	607685	HYPEREOSINOPHILIC SYNDROME, IDIOPATHIC 
ENSG00000145321	275000	GRAVESDISEASE
ENSG00000145335	127750	DEMENTIA, LEWY BODY 
ENSG00000145335	168600	PARKINSON DISEASE, LATE-ONSET 
ENSG00000145335	168601	PARKINSON DISEASE 1, AUTOSOMAL DOMINANT 
ENSG00000145335	605543	PARKINSON DISEASE 4, AUTOSOMAL DOMINANT 
ENSG00000145354	604928	WOLFRAM SYNDROME 2 
ENSG00000145362	600919	CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED 
ENSG00000145476	210370	BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY 
ENSG00000145494	252010	MITOCHONDRIAL COMPLEX I DEFICIENCY 
ENSG00000145623	105250	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 1 
ENSG00000145715	605462	BASALCELLCARCINOMA,SUSCEPTIBILITYTO,1
ENSG00000145715	608354	CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 
ENSG00000145715	608355	PARKES WEBER SYNDROME 
ENSG00000145794	614399	MYOPATHY, EARLY-ONSET, AREFLEXIA, RESPIRATORY DISTRESS, AND DYSPHAGIA 
ENSG00000145819	607785	JUVENILE MYELOMONOCYTIC LEUKEMIA 
ENSG00000145888	149400	HYPEREKPLEXIA, HEREDITARY 
ENSG00000145912	224230	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 1 
ENSG00000145912	613987	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 2 
ENSG00000145936	608622	HYPERTENSION, DIASTOLIC, RESISTANCE TO 
ENSG00000145996	125853	DIABETES MELLITUS, NONINSULIN-DEPENDENT 
ENSG00000146038	600202	DYSLEXIA,SUSCEPTIBILITYTO,2
ENSG00000146070	147050	IgE RESPONSIVENESS, ATOPIC 
ENSG00000146070	600807	ASTHMA, SUSCEPTIBILITY TO 
ENSG00000146070	614278	PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY 
ENSG00000146085	251000	METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY 
ENSG00000146085	251120	METHYLMALONYL-CoA EPIMERASE DEFICIENCY 
ENSG00000146282	611523	PONTOCEREBELLAR HYPOPLASIA, TYPE 6 
ENSG00000146383	603175	SCHIZOPHRENIA5
ENSG00000146648	211980	LUNG CANCER 
ENSG00000146733	614023	PHOSPHOSERINE PHOSPHATASE DEFICIENCY 
ENSG00000146938	300495	AUTISM, SUSCEPTIBILITY TO, X-LINKED 2 
ENSG00000146938	300497	ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 2 
ENSG00000147044	300422	FG SYNDROME 4 
ENSG00000147044	300749	MENTAL RETARDATION AND MICROCEPHALY WITH PONTINE AND CEREBELLAR HYPOPLASIA 
ENSG00000147050	300867	KABUKI SYNDROME 2 
ENSG00000147100	300523	ALLAN-HERNDON-DUDLEY SYNDROME 
ENSG00000147124	300848	MENTAL RETARDATION, X-LINKED 89 
ENSG00000147133	314250	DYSTONIA 3, TORSION, X-LINKED 
ENSG00000147155	302960	CHONDRODYSPLASIA PUNCTATA 2, X-LINKED DOMINANT 
ENSG00000147168	300400	SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED 
ENSG00000147168	312863	COMBINED IMMUNODEFICIENCY, X-LINKED 
ENSG00000147180	300803	MENTAL RETARDATION, X-LINKED 97 
ENSG00000147202	300511	PREMATURE OVARIAN FAILURE 2A 
ENSG00000147224	300661	PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY 
ENSG00000147224	301835	ARTS SYNDROME 
ENSG00000147224	304500	DEAFNESS, X-LINKED 1 
ENSG00000147224	311070	CHARCOT-MARIE-TOOTH DISEASE, X-LINKED RECESSIVE, 5 
ENSG00000147257	194070	WILMS TUMOR 1 
ENSG00000147257	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1 
ENSG00000147316	251200	MICROCEPHALY 1, PRIMARY, AUTOSOMAL RECESSIVE 
ENSG00000147380	303700	BLUE CONE MONOCHROMACY 
ENSG00000147380	303800	COLORBLINDNESS, PARTIAL, DEUTAN SERIES 
ENSG00000147382	300707	TOE SYNDACTYLY, TELECANTHUS, AND ANOGENITAL AND RENAL MALFORMATIONS 
ENSG00000147383	300831	CK SYNDROME 
ENSG00000147383	308050	CONGENITAL HEMIDYSPLASIA WITH ICHTHYOSIFORM ERYTHRODERMA AND LIMB 
ENSG00000147403	300847	AUTISM, SUSCEPTIBILITY TO, X-LINKED 5 
ENSG00000147465	201710	LIPOID CONGENITAL ADRENAL HYPERPLASIA 
ENSG00000147475	611225	SPASTICPARAPLEGIA18,AUTOSOMALRECESSIVE
ENSG00000147548	601626	LEUKEMIA, ACUTE MYELOID 
ENSG00000147571	201400	ACTH DEFICIENCY, ISOLATED 
ENSG00000147647	222748	DIHYDROPYRIMIDINASE DEFICIENCY 
ENSG00000147804	201100	ACRODERMATITIS ENTEROPATHICA, ZINC-DEFICIENCY TYPE 
ENSG00000147852	224050	CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 
ENSG00000147889	151623	LI-FRAUMENI SYNDROME 1 
ENSG00000147889	155601	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 2 
ENSG00000147889	155755	MELANOMA-ASTROCYTOMA SYNDROME 
ENSG00000147889	606719	MELANOMA-PANCREATIC CANCER SYNDROME 
ENSG00000147894	105550	FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 
ENSG00000147955	614373	AMYOTROPHIC LATERAL SCLEROSIS 16, JUVENILE 
ENSG00000148053	613886	OBESITY, HYPERPHAGIA, AND DEVELOPMENTAL DELAY 
ENSG00000148090	250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I 
ENSG00000148175	185000	STOMATOCYTOSISI
ENSG00000148180	105120	AMYLOIDOSIS, FINNISH TYPE 
ENSG00000148218	612740	PORPHYRIA, ACUTE HEPATIC 
ENSG00000148290	256000	LEIGH SYNDROME 
ENSG00000148290	604377	CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME c OXIDASE 
ENSG00000148356	614436	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2P 
ENSG00000148384	213300	JOUBERT SYNDROME 
ENSG00000148384	610156	MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS 
ENSG00000148400	109730	AORTIC VALVE DISEASE 
ENSG00000148459	607426	COENZYME Q10 DEFICIENCY 
ENSG00000148516	609141	CORNEAL DYSTROPHY, POSTERIOR POLYMORPHOUS, 3 
ENSG00000148516	613270	CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 6 
ENSG00000148600	613660	CONE-ROD DYSTROPHY 15 
ENSG00000148604	613769	RETINITIS PIGMENTOSA 44 
ENSG00000148606	607694	LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR 
ENSG00000148672	606762	HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6 
ENSG00000148677	106700	TOTALANOMALOUSPULMONARYVENOUSRETURN1
ENSG00000148702	188050	THROMBOSIS, SUSCEPTIBILITY TO 
ENSG00000148737	125853	DIABETES MELLITUS, NONINSULIN-DEPENDENT 
ENSG00000148795	202110	ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 17-ALPHA-HYDROXYLASE DEFICIENCY 
ENSG00000148842	613882	HYPOMAGNESEMIA 6, RENAL 
ENSG00000149021	600807	ASTHMA, SUSCEPTIBILITY TO 
ENSG00000149131	106100	ANGIOEDEMA, HEREDITARY, TYPE I 
ENSG00000149131	120790	COMPLEMENT COMPONENT 4, PARTIAL DEFICIENCY OF 
ENSG00000149177	114500	COLORECTAL CANCER 
ENSG00000149257	610504	PRETERM PREMATURE RUPTURE OF THE MEMBRANES 
ENSG00000149257	613848	OSTEOGENESIS IMPERFECTA, TYPE X 
ENSG00000149295	103780	ALCOHOL DEPENDENCE 
ENSG00000149295	159900	MYOCLONIC DYSTONIA 
ENSG00000149311	114480	BREAST CANCER 
ENSG00000149311	208900	ATAXIA-TELANGIECTASIA 
ENSG00000149397	176000	PORPHYRIA, ACUTE INTERMITTENT 
ENSG00000149418	610765	ICHTHYOSIS WITH HYPOTRICHOSIS, AUTOSOMAL RECESSIVE 
ENSG00000149451	600807	ASTHMA, SUSCEPTIBILITY TO 
ENSG00000149489	268000	RETINITIS PIGMENTOSA 
ENSG00000149534	147050	IgE RESPONSIVENESS, ATOPIC 
